,ID,Ortsteil,Bezirk,Typ,Bezeichnung,Ensemble_Info,Zugehörigkeit,Adresse,Adresse2,Architekt und weitere Informationen,Jahr
9329,09075711,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Reihenhäuser,,,Clayallee 255/271, (STE-ZEH/ZEHLD-G) ,Rudolf Prömmel und Wilhelm Keller ,1928
9330,09075712,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Clayallee 289/303, (STE-ZEH/ZEHLD-G) ,Paul Mebes für den Beamtenwohnungsverein ,1909-10
9331,09075489,STE-ZEH/WANNS-G,Steglitz-Zehlendorf,Gesamtanlage,"Haus Langenscheidt, Wohnhaus",,,Colomierstraße 1-2, (STE-ZEH/WANNS-G) ,Bodo Ebhardt (siehe Gartendenkmal Colomierstraße 2),1899 und 1901-02
9332,09065396,STE-ZEH/LANKW-G,Steglitz-Zehlendorf,Gesamtanlage,Kleinhaus-Siedlung,,,Dessauerstraße 38/46, (STE-ZEH/LANKW-G) ,der Gemeinnützigen Siedlung von Lankwitz eGmbH ,1922-24
9333,09065502,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Mietshausgruppen,,,"Dijonstraße 9-11, 13-18",Goebenstraße 7-8 - Im Gartenheim 1-6 - Sedanstraße 13 - (STE-ZEH/STEGL-G),"Heinrich Lotz; mit Freiflächen, 1913-14 (siehe Ensemble Dijonstraße 9-11...)",1913-14 und 1913-14
9334,09065777,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Gemeindeschule,,,Dürerstraße 33-34,Tietzenweg 101/113 - (STE-ZEH/LIFEL-G),"Wilhelm Gericke und Nikolaus-August-Otto-Oberschule, 1956-59 vom Hochbauamt Steglitz",1890-1894 und 1956-59
9335,09075732,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnhäuser,,,Eiderstedter Weg 5/9A, (STE-ZEH/ZEHLD-G) ,Sauer & Moritz ,1910-13
9336,09065400,STE-ZEH/LANKW-G,Steglitz-Zehlendorf,Gesamtanlage,"Wohnanlage, ab",,,Falkenhausenweg 47-75A,"Hanielweg 50/52 - Hohenbornweg 1-6, 7/13, 15-20 - Pappritzstraße 7/41 - Wichurastraße 9/15 - (STE-ZEH/LANKW-G)","der Architektengemeinschaft G. A. Behrens, Friedrich Blume, Leo Lottermoser ",1937
9337,09065792,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Finckensteinallee 44/54,Kopernikusstraße 8-13 - Potsdamer Straße 66-67 - (STE-ZEH/LIFEL-G),Paul Zimmerreimer ,1925-28
9338,09065793,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,", Hauptkadettenanstalt mit Kadettenkaserne, Lazarett, Isolierhaus, Wirtschaftsgebäude",,,"Finckensteinallee 41, 63, 65, 73, 85", (STE-ZEH/LIFEL-G) ,"Fleischinger, Voigtel und Bernhard, erweitert 1937-38 zur Kaserne der Waffen-SS, mit Torbauten, Wirtschaftsgebäude, Rüst- und Kleidermagazinen; Schwimmhalle, 1937-38 vom Reichsbauamt II (Karl Reichle, Badberger, Wilhelm Weygandt); Andrews Chapel, 1951/52",1871 und 1937-38 und 1937-38 und 1951
9339,09065794,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Finckensteinallee 89/97,Baseler Straße 102-106 - Berner Straße 54-56 - (STE-ZEH/LIFEL-G),"Bender, Ismer und Endert ",1908-1912
9340,09075737,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Zinnowwaldsiedlung,,,Fischerhüttenstraße 47/65A,"Hartmannsweilerweg 1-21 - Sven-Hedin-Straße 46/78 - Zinnowweg 1/11, 2/8 - (STE-ZEH/ZEHLD-G)","der Gemeinnützigen Wohnungsfürsorgegesellschaft für die Provinz Brandenburg, 1927-28 von Gustav Hochhaus für die Heimstätten-Siedlung AG",1927-28 und 1927-28
9341,09065511,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,"Forststraße 18-23, 32-34","Björnsonstraße 22, 25-29 - Brentanostraße 23 - Buggestraße 14-21 - Opitzstraße 1-5 - (STE-ZEH/STEGL-G)",Bruno Ahrends ,1924-28
9342,09065514,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Ev. Lukaskirche und Pfarrhäuser,,,Friedrichsruher Platz,Friedrichsruher Straße 6A - Schönhauser Straße 15 - (STE-ZEH/STEGL-G),Walter Kern ,1914-17
9343,09065515,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage Steglitz II,,,Fritschweg 1-16,Grillparzerstraße 15-16 - Rückertstraße 4-5 - (STE-ZEH/STEGL-G),Paul Mebes (D) (siehe Gartendenkmal Fritschweg 1-16),1907-08
9344,09065805,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Kath. St.-Annen-Kirche und Pfarrhaus,,,Gardeschützenweg 17/21, (STE-ZEH/LIFEL-G) ,Carl Anton Meckel und Siegfried Lukowski ,1935-37
9345,09065812,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Kaserne des Garde-Schützen-Bataillons,,,Gardeschützenweg 71/101,Augustaplatz 7 - Tietzenweg 29/43 - Viktoriastraße 10 - (STE-ZEH/LIFEL-G),"Brun, Ernst August Rossteuscher, Schönhals, Verworn, mit Hauptgebäude, (Haus 801); westl. (Haus 802) und östl. Wohngebäude (Haus 811); Büchsenmacherei (Haus 819); Feldfahrzeugschuppen (Haus 804), mit Krankenstall von 1907 und KFZ-Halle von 1937; Einfriedung; zwei Pumpen; Turnschuppen (Haus 805), mit Reithalle von 1902; Wohnkaserne (Haus 817), für Garde-Maschinengewehr-Abteilung von 1911-12, mit Anbau für die Radfahr-Kompagnie von 1913-15; Heeres-Feuerwerkerschule (Haus 810) von 1930-31, erweitert 1936, mit Feuerwerkerdenkmal, 1925; Wirtschaftsgebäude (Haus 803), um 1935; Unterrichtsgebäude (Haus 812), von 1933-35 mit Gerätehalle; Werkstättengebäude (Haus 813), von 1936; Mannschaftsgebäude, (Haus 809), um 1935; Erweiterung der Heeresfeuerwerkerschule: Mannschaftshäuser (Haus 11 und 14), 1936; Villa (Haus 13), 1893-94 von C. Vohl, Umbau 1936 zum „Geschäftszimmerhaus“; Villa (Haus 12), 1897 von L. Deumig, 1936-37 Umbau zum Offizierskasino",1881-84 und 1907 und 1937 und 1902 und 1911-12 und 1913-15 und 1930-31 und 1936 und 1925 und 1935 und 1933-35 und 1936 und 1935 und 1936 und 1893-94 und 1936 und 1897 und 1936-37
9346,09085198,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Studentenwohnheim mit Gemeindehaus,,,Gelfertstraße 45,Kehler Weg 4 - (STE-ZEH/DAHLE-G),Hans Christian Müller und Georg Heinrichs ,1961-64
9347,09065822,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Geranienstraße 11-14,Hortensienplatz 1-3 - Hortensienstraße 1-4 - Nelkenstraße 1-7 - Tulpenstraße 17-19 - (STE-ZEH/LIFEL-G),Otto Rudolf Salvisberg (D) (siehe Ensemble Asternplatz 1-4…),1924-26
9348,09065824,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Telefunken-Werke,,,"Goerzallee 188/190, 218/220","Billy-Wilder-Promenade 4, 11/31, 32-59 - Harry-S.-Truman-Allee 3/29 - Osteweg 53 - Platz des 4. Juli - Platz des 4. Juli 2/26  - (STE-ZEH/LIFEL-G)","Hans Hertlein; Teilstück des Vierten Rings, Planung 1936 von Albert Speer; McNair Barracks 1945-1994, mit Klubgebäude und McNair Barracks Chapel, 1947 durch das Office oft the Engineer des Headquarters Berlin Command",1937-40 und 1936 und 1945-1994 und 1947
9349,09085049,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Reihenhausgruppe,,,"Goethestraße 31-31C, 33-33C", (STE-ZEH/ZEHLD-G) ,Gert Eckel; Gasleuchten im Straßenraum ,1971-72
9350,09075339,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,"Deutsches Entomologisches Nationalmuseum, mit Direktorenwohnhaus",,,Goßlerstraße 18,Ehrenbergstraße 26/28 - (STE-ZEH/DAHLE-G),Heinrich Straumer ,1909-12
9351,09065518,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,"Ev. Patmos-Kirche, Gemeindezentrum",,,Gritznerstraße 18/20,Treitschkestraße 31-32 - (STE-ZEH/STEGL-G),Peter Lehrecke ,1961-64
9352,09075234,STE-ZEH/NIKOL-G,Steglitz-Zehlendorf,Gesamtanlage,Siedlung Schlachtensee I,,,"Guntersblumer Weg 1-22, 24/28",Spanische Allee 18/70 - Tewsstraße 1/21 - Wasgenstraße 15/47 - (STE-ZEH/NIKOL-G),Mebes & Emmerich (D) ,1923-24
9353,09075763,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Siedlung am Poßweg,,,Hartmannsweilerweg 22/40,"Poßweg 11/15A - Sven-Hedin-Straße 53-53A, 57-57B, 63-63C - (STE-ZEH/ZEHLD-G)",der Entwurfsabteilung der Gehag ,1933-34
9354,09065852,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Solbad Lichterfelde,,,Hindenburgdamm 5A-6, (STE-ZEH/LIFEL-G) ,M. Ewatz ,1892
9355,09065858,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Baudenkmal,Doppelmietshaus,,,Hindenburgdamm 24-25, (STE-ZEH/LIFEL-G) ,Albert Biebendt (siehe Ensemble Hindenburgdamm 24-25...),1873
9356,09065347,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Klinikum Steglitz der Freien Universität,,,Hindenburgdamm 30, (STE-ZEH/LIFEL-G) ,Curtis & Davis und Franz Mocken ,1961-68
9357,09065861,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Baudenkmal,Paulus-Gemeindezentrum,,,Hindenburgdamm 101-101A, (STE-ZEH/LIFEL-G) ,Heinrich Schmieden und Martin Kremmer (siehe Ensemble Hindenburgdamm 24-25...),1929-30
9358,09065866,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Mietshäuser,,,Hindenburgdamm 127-128, (STE-ZEH/LIFEL-G) ,Walter Eichelkraut ,1902-03
9359,09075622,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,"Erweiterung der Wilmersdorf-Dahlemer Bahn, (heute Teil der U-Bahnlinie 2) als Einschnittbahn zwischen den U-Bahnhöfen Podbielskiallee und Krumme Lanke in zwei Bauabschnitten",,,Hoch- und Untergrundbahn, (STE-ZEH/ZEHLD-G) ,"Bandekow/Bousset (techn. Konzept) und Schweitzer/Jansen (städtebaul. Konzept) mit Straßenbrücken über Clayallee, Landoltweg, Habelschwerdter Allee, Fabeckstraße, Königin-Luise-Straße (D) (siehe Baudenkmale U-Bahnhöfe Podbielskiallee, Dahlem Dorf, Thielplatz, Okar-Helene-Heim, Onkel Toms Hütte, Krumme Lanke) ",1911-13 und 1929-30
9360,09075211,STE-ZEH/NIKOL-G,Steglitz-Zehlendorf,Gesamtanlage,Rathaus Nikolassee mit Feuerwache,,,Hohenzollernplatz 5,Alemannenstraße 10 - (STE-ZEH/NIKOL-G),Bruno Möhring ,1912-13
9361,09075490,STE-ZEH/WANNS-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnhaus mit Nebengebäude und Garten,,,Hohenzollernstraße 14, (STE-ZEH/WANNS-G) ,Breslauer & Salinger ,1906-08
9362,09065869,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Doppelwohnhaus,,,Holbeinstraße 30A,Memlingstraße 12 - (STE-ZEH/LIFEL-G),Friedrich Simon (D) ,1901-02
9363,09065882,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Ev. Martin-Luther-Kirche und Pfarrhaus,,,Hortensienstraße 18,Tulpenstraße 1 - (STE-ZEH/LIFEL-G),Martin Kremmer (siehe Ensemble Asternplatz 1-4…),1930-36
9364,09065884,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Reihenhausanlage,,,Hortensienstraße 22-26, (STE-ZEH/LIFEL-G) ,Mebes & Emmerich (siehe Ensemble Asternplatz 1-4…),1925-26
9365,09065889,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Reihenhausanlage,,,Hortensienstraße 34-63, (STE-ZEH/LIFEL-G) ,Otto Rudolf Salvisberg (siehe Ensemble Asternplatz 1-4…),1924-25
9366,09075384,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Dienstwohnhäuser für Luftwaffenoffiziere,,,"Hüttenweg 21, 25", (STE-ZEH/DAHLE-G) ,Ernst Sagebiel ,1935-37
9367,09075448,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Jagdschloss Grunewald mit Nebengebäuden und Schlosshof,,,Hüttenweg 100, (STE-ZEH/DAHLE-G) ,Caspar Theyß; 1593 Erkeranbau von Graf zu Lynar; 1693-95 Umbauten von Johann Arnold Nering; bis 1707 Umbauten von Martin Grünberg und Johann Heinrich Behr; 16. Jh. Nordtor und Küchengebäude; um 1770 Jagdzeugschuppen (D),1542-43 und 1593 und 1693-95 und 1707 und 1770
9368,09075376,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Reihenhaussiedlung,,,Im Gehege 2-5,Am Hirschsprung 3/25 - Falkenried 2/20 - Hohe Ähren 1/9 - (STE-ZEH/DAHLE-G),Heinrich Schweitzer und Bruno Ahrends (teilw. D) ,1912-33
9369,09080133,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Postsiedlung,,,Im Mühlenfelde 1/5,Mühlenstraße 16/18 - Seehofstraße 26/36 - (STE-ZEH/ZEHLD-G),Nissle ,1930-31
9370,09075766,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Kleinhaussiedlung,,,"Im Schönower Park 1A, 2-7", (STE-ZEH/ZEHLD-G) ,Rudolf Fisch und Gustav Kemper ,1921-22
9371,09075575,STE-ZEH/NIKOL-G,Steglitz-Zehlendorf,Gesamtanlage,"Haus Monheim, Wohnhaus mit Wirtschaftsgebäude, Pförtnerhaus, Pergolen und Einfriedungsmauer",,,Inselstraße 3A/5, (STE-ZEH/NIKOL-G) ,Heinrich Schacker (siehe Gartendenkmal Inselstraße 3A/5),1925-26
9372,09075781,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Karolinenstraße 10/16, (STE-ZEH/ZEHLD-G) ,Georg Thoféhrn ,1935-36
9373,09075787,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Ev. Pauluskirche und Pfarrhaus,,,Kirchstraße 4/6, (STE-ZEH/ZEHLD-G) ,Hubert Stier ,1903-05
9374,09050055,STE-ZEH/NIKOL-G,Steglitz-Zehlendorf,Gesamtanlage,Evangelischer Kirchhof Nikolassee,,,Kirchweg 18/20, (STE-ZEH/NIKOL-G) ,"Johannes Bartschat; Kapelle, 1912-13 von Johannes Bartschat; sowie Grabmälern Brockhusen, Epstein, Ernst, Freudenberg, Gadow, Hengstenberg, Henneberg, Hüneke, Klepper, Klimsch, Koehler, Krottnaurer, Muthesius, Pauly, Schmidt, Schuckar, Stimming, Trendelenburg und Untucht",1906-39 und 1906-07 und 1912-13
9375,09075239,STE-ZEH/NIKOL-G,Steglitz-Zehlendorf,Gesamtanlage,"Ev. Kirche Nikolassee mit Vorplatz, Pfarrhaus und Konfirmandensaal",,,Kirchweg 19/21, (STE-ZEH/NIKOL-G) ,Erich Blunck und Johannes Bartschat ,1909-10
9376,09065552,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage Steglitz I,,,Klingsorstraße 22/34,Leydenallee 45 - Lutherstraße 10-11 - Vereinsweg 1-3 - (STE-ZEH/STEGL-G),Erich Köhn ,1901-04
9377,09065553,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage Steglitz III,,,"Klingsorstraße 35/59, 50/58",Barsekowstraße 27/29 - Birkbuschstraße 65 - Goebenstraße 1-2 - Gravelottestraße 1-7 - Johanna-Stegen-Straße 2 - (STE-ZEH/STEGL-G),"Paul Zimmerreimer (D); Freiflächen, um 1929",1928-29 und 1929
9378,09065554,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Kniephofstraße 51-54,"Lauenburger Straße 28/32 - Lothar-Bucher-Straße 8-9 - Schönhauser Straße 17-17A, 18A - (STE-ZEH/STEGL-G)",Mebes & Emmerich ,1925-26
9379,09065924,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Mietshausanlage,,,"Köhlerstraße 5-6, 8-9", (STE-ZEH/LIFEL-G) ,Helling (D) ,1873-74
9380,09065930,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,4. Gemeindeschule Lichterfelde,,,, (STE-ZEH/LIFEL-G) ,Richard Tietzen ,1899 und 1902 und 1909 und 1913
9381,09065932,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,"Wasserturm, Pavillonbauten",,,Königin-Luise-Platz,Altensteinstraße 2/6 - Königin-Luise-Straße 6/8 - Unter den Eichen 5-10 - Willdenowstraße - (STE-ZEH/LIFEL-G),Alfred Koerner (siehe Gartendenkmal Königin-Luise-Platz) ,1898-1902
9382,09075366,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Kaiserliche Biologische Anstalt für Land- und Forstwirtschaft mit Labor- und Dienstgebäude sowie Direktorenwohnhaus,,,Königin-Luise-Straße 17/19, (STE-ZEH/DAHLE-G) ,Johann Hückels (D) ,1902-04
9383,09075367,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,"Königliche Gärtnerlehranstalt mit Institutsgebäude, Direktorenwohnhaus, Pergola, Gewächshaus, Heizhaus und Remise",,,Königin-Luise-Straße 22, (STE-ZEH/DAHLE-G) ,Preller (siehe Gartendenkmal Königin-Luise-Straße 22),1902-03
9384,09075371,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Domäne Dahlem mit Gutshaus,,,Königin-Luise-Straße 47/51,Franz-Grothe-Weg  - Pacelliallee 30 - (STE-ZEH/DAHLE-G),"Heinrich Schweitzer (D); Hofbrunnen, Stellmacherei, vermutlich1.Viertel 19. Jh.; Pferdestall, 1830; Gutsverwalter-Villa, 1901-02 von Reimarus & Hetzel; ehem. Feldflur („Dahlemer Felder“) (siehe Ensemble Königin-Luise-Straße 46-58",1560 und 1680 und 1913 und 1830 und 1901-02
9385,09075379,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,"Schüler-Kolonie-Dahlem, Internatsgebäude",,,Königin-Luise-Straße 88/98, (STE-ZEH/DAHLE-G) ,"Reimarus & Hetzel, Friedrich und Wilhelm Hennings und Heinrich Schweitzer ",1906-11
9386,09075492,STE-ZEH/WANNS-G,Steglitz-Zehlendorf,Gesamtanlage,"Jagdschloss Glienicke, Schloss, seitliche Portalgruppe, Marstall und Kavalierhaus",,,Königstraße 36B, (STE-ZEH/WANNS-G) ,"Charles Philippe Dieussart (?); Umbau 1859-62 von Ferdinand von Arnim; Erweiterung und Umbau, 1889-92 von Albert Geyer, Erweiterung und Umbau, 1962-64 von Max Taut (D) (siehe Gartendenkmal Königstraße 35B-E, 36, 36B, 36E)",1682-84 und 1859-62 und 1889-92 und 1962-64
9387,09075491,STE/ZEH-ZEH/WAN-G,Steglitz-Zehlendorf,Gesamtanlage,"Schloss Glienicke, Kasino, Kleine Neugierde, Schloss, Kavalierhaus, Remise mit Turm, Jägerhof, Große Neugierde, Hofgärtner- und Dampfmaschinenhaus, Löwenfontäne, Orangerie mit Gewächshäusern, Stibadium, Pforte, Mauer und Ädikulanische Treppe mit Sphingen, Teufelsbrücke, Matrosenhaus, Töpferbrücke, Hirschtor und Mauer, Jägertor, zwei Stege im Verlauf des Havelweges, Wirtschaftshof, Pförtnerhaus, Klosterhof, Wildparktor- und Obertorhaus, Johannitertor",,,"Königstraße 35B-E, 36",Nikolskoer Weg 3 - (STE/ZEH-ZEH/WAN-G),"Karl Friedrich Schinkel und Ludwig Persius (D) (siehe Gartendenkmal Königstraße35B-E, 36, 36B, 36C)",1824-62
9388,09075996,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Baudenkmal,Insthäuser des Ritterguts Düppel,,,Königsweg 49/55, (STE-ZEH/ZEHLD-G) ,,1830-60
9389,09065946,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Kath. Kirche zur Heiligen Familie mit Pfarr- und Gemeindehaus,,,Kornmesserstraße 2-3, (STE-ZEH/LIFEL-G) ,Christoph Hehl ,1902-06
9390,09075167,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Stellwerk Lio mit Laden (D),,,Kranoldplatz 6, (STE-ZEH/LIFEL-G) ,"Karl Cornelius und Lücking; Toilettengebäude, 1913-15 von Tietzen (D) und Unterführung Königsberger Straße von der Kgl. Eisenbahn-Bauabteilung",1915-16 und 1913-15
9391,09075581,STE-ZEH/NIKOL-G,Steglitz-Zehlendorf,Gesamtanlage,"Schloss Wannsee, Ausflugsgaststätte mit Restaurationsgebäude, Winterstall, Sommerküche, offener und geschlossener Glashalle",,,Kronprinzessinnenweg 21, (STE-ZEH/NIKOL-G) ,Wilhelm Schuffenhauer ,1896
9392,09075386,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Mietwohnanlage Dahlem II,,,Ladenbergstraße 22/24,"Rudeloffweg 4/12, 16 - Von-Laue-Straße 3, 7/11, 15/17 - (STE-ZEH/DAHLE-G)",Erich Köhn (D) (siehe Gartendenkmal Ladenbergstraße 22/24),1904-06
9393,09070021,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,und Ecke Landweg/Osdorfer Straße) von,,,Landweg 1/15C,Osdorfer Straße 58-60 - Réaumurstraße 17/39A - (STE-ZEH/LIFEL-G),Wachtürmen (Osdorfer Straße vor Nr. 59 und Ecke Landweg/Osdorfer Straße) von 1939-1944,1939-1944
9394,09075387,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Lentzeallee 93/103,Gregor-Mendel-Straße 2/8 - Milowstraße 2/12 - Spilstraße 1/3 - (STE-ZEH/DAHLE-G),Heinz Tietze aus der Hochbauabteilung des Preußischen Finanzministeriums (D) ,1922-23
9395,09065957,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Lilienstraße 3-6,Hortensienplatz 4-6 - Hortensienstraße 5-8 - Tulpenstraße 8-16 - (STE-ZEH/LIFEL-G),Hans Kraffert (siehe Ensemble Asternplatz 1-4…),1927-28
9396,09065959,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Baudenkmal,DoppelMietshaus,,,Lorenzstraße 10-11, (STE-ZEH/LIFEL-G) ,"Herold (D) (siehe Ensemble Oberhofer Platz 8, 9A)",1901-03
9397,09075391,STE-ZEH/DAHLE-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnsiedlung für US-Offiziere,,,"Lützelsteiner Weg 3/5, 6, 8-17","Reichshofer Straße 7/9, 10-24 - Ripleystraße 1-12 - (STE-ZEH/DAHLE-G)",der Engineer Division und der Senatsverwaltung für Bau- und Wohnungswesen (siehe Gartendenkmal Dreipfuhlpark) ,1956-57
9398,09065419,STE-ZEH/LANKW-G,Steglitz-Zehlendorf,Gesamtanlage,"Lutherkirchhof, Kapelle, Beamtenwohnhaus, Einfriedung und Tor",,,Malteserstraße 113/121, (STE-ZEH/LANKW-G) ,"Jürgen Kröger, Wiederaufbau 1953-56 von Andreas Doll",1902-03 und 1953-56
9399,09065963,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Margaretenstraße 21-32A,Tietzenweg 2/6 - Unter den Eichen 102-107 - (STE-ZEH/LIFEL-G),Bruno Langkeit (D) ,1925-26
9400,09065568,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Markelstraße 31-36,Gritznerstraße 10/14 - Paulsenstraße 26-28 - Treitschkestraße 22-27 - (STE-ZEH/STEGL-G),Otto Spalding ,1925-26
9401,09065994,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,II und III,,,Morgensternstraße 4, (STE-ZEH/LIFEL-G) ,"H. Mertens, Gebr. Schmidt, Bruno Jautschus, Umbauten 1926, 1953, 1956",1875-1929 und 1926 und 1953 und 1956
9402,09065580,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Rauchlose Siedlung,,,"Munsterdamm 1/31, 35/51, 2/16, 22/38, 50-52","Hanstedter Weg 2-4 - Immenweg 2/4, 5/31 - Kottesteig 1-4 - Steglitzer Damm 47/57C, 65 - (STE-ZEH/STEGL-G)",Mebes & Emmerich und Heinrich Straumer ,1930-31
9403,09075261,STE-ZEH/NIKOL-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnhäuser,,,Nibelungenstraße 15-16, (STE-ZEH/NIKOL-G) ,Günther Andretzke ,1936-37
9404,09075864,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnanlage,,,Onkel-Tom-Straße 11/21,Pasewaldtstraße 16 - Scharfestraße 20 - (STE-ZEH/ZEHLD-G),Walter Hackbarth und Hugo Reim ,1909-12
9405,09075871,STE-ZEH/ZEHLD-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnhäuser,,,Onkel-Tom-Straße 85/91, (STE-ZEH/ZEHLD-G) ,Richard Neutra (D) ,1923-24
9406,09065590,STE-ZEH/STEGL-G,Steglitz-Zehlendorf,Gesamtanlage,Reihenhäuser,,,Orleansstraße 5/11, (STE-ZEH/STEGL-G) ,Hamacher ,1923
9407,09066008,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Stadion Lichterfelde,,,Ostpreußendamm 3-17, (STE-ZEH/LIFEL-G) ,Fritz Freymueller ,1926-29
9408,09066059,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Gesamtanlage,Siedlung,,,Patschkauer Weg 1A-35, (STE-ZEH/LIFEL-G) ,Wohlgemuth ,1890-93
9409,09066046,STE-ZEH/LIFEL-G,Steglitz-Zehlendorf,Baudenkmal,Doppelwohnhaus,,,Paulinenstraße 24,Weddigenweg 17 - (STE-ZEH/LIFEL-G),Gustav Lilienthal (D) (siehe Ensemble Paulinenstraße 2-4A...),1894-95
9410,09065438,STE-ZEH/LANKW-G,Steglitz-Zehlendorf,Gesamtanlage,Reichsbund-Kriegersiedlung,,,Paul-Schneider-Straße 16/28,"Gallwitzallee 15/33 - Kameradenweg 2, 13/23 - (STE-ZEH/LANKW-G)",Willy Mühlau (D) ,1929-31
9411,09075494,STE-ZEH/WANNS-G,Steglitz-Zehlendorf,Gesamtanlage,Wohnhaus,,,Petzower Straße 7-7A, (STE-ZEH/WANNS-G) ,"Heinz Schild, zwei Nebengebäude, 1888",1876 und 1888
